ISO3,INDICATOR,SUBJECT,MEASURE,FREQUENCY,year,time,Flag Codes
EU27,HRWKD,TOT,HR_WKD,A,2009,1627.461,
EU27,HRWKD,TOT,HR_WKD,A,2010,1631.743,
EU27,HRWKD,TOT,HR_WKD,A,2011,1631.6,
EU27,HRWKD,TOT,HR_WKD,A,2012,1614.739,
EU27,HRWKD,TOT,HR_WKD,A,2013,1605.32,
EU27,HRWKD,TOT,HR_WKD,A,2014,1604.728,
EU27,HRWKD,TOT,HR_WKD,A,2015,1604.002,
EU27,HRWKD,TOT,HR_WKD,A,2016,1607.935,
EU27,HRWKD,TOT,HR_WKD,A,2017,1599.098,
EU27,HRWKD,TOT,HR_WKD,A,2018,1597.678,
EU27,HRWKD,TOT,HR_WKD,A,2019,1593.678,
EU27,HRWKD,TOT,HR_WKD,A,2020,1511.508,
EU27,HRWKD,TOT,HR_WKD,A,2021,1565.551,
